19800 1.084890e+01 3.861480e-01 1.842940e+00 -1.057590e+00 -5.268990e-02 1.110280e+00 1.667230e-05
19900 9.982650e+00 3.128810e-01 1.939100e+00 -9.750250e-01 -4.301130e-03 9.793260e-01 2.381300e-05
20000 1.011020e+01 3.779320e-01 1.784530e+00 -1.007300e+00 -2.842280e-02 1.035730e+00 1.611810e-05
20100 1.273470e+01 4.030680e-01 1.936090e+00 -9.411760e-01 3.357150e-02 9.076040e-01 2.290640e-05
20200 7.536680e+00 2.811730e-01 1.922050e+00 -1.077580e+00 4.114310e-02 1.036440e+00 2.169900e-05
20300 1.109960e+01 3.836730e-01 1.932900e+00 -9.742520e-01 1.820030e-02 9.560520e-01 2.246370e-05
20400 1.335580e+01 2.977570e-01 1.910470e+00 -9.381870e-01 -5.883740e-02 9.970250e-01 2.126100e-05
20500 7.497530e+00 3.163900e-01 1.904540e+00 -9.970510e-01 -7.610930e-02 1.073160e+00 2.227850e-05
20600 1.146960e+01 3.555550e-01 1.865470e+00 -1.008210e+00 -1.390140e-02 1.022120e+00 1.858330e-05
20700 1.008130e+01 3.276290e-01 1.912830e+00 -9.884820e-01 -5.024240e-02 1.038720e+00 2.184770e-05
20800 1.482120e+01 2.875650e-01 2.005410e+00 -8.972120e-01 3.899350e-02 8.582190e-01 2.696090e-05
20900 1.182130e+01 4.413160e-01 1.928190e+00 -9.893240e-01 5.389650e-02 9.354280e-01 2.133320e-05
21000 8.204690e+00 2.994840e-01 1.847450e+00 -9.462110e-01 -1.000130e-02 9.562120e-01 1.825470e-05
21100 4.961420e+00 2.120460e-01 1.812450e+00 -9.980420e-01 -4.979310e-02 1.047840e+00 1.709430e-05
21200 1.188770e+01 4.350060e-01 1.877120e+00 -1.127480e+00 3.917930e-02 1.088300e+00 1.852920e-05
21300 8.719440e+00 3.621960e-01 1.834180e+00 -9.233350e-01 -3.683300e-02 9.601680e-01 1.727500e-05
21400 8.566450e+00 3.687670e-01 1.780710e+00 -1.028020e+00 -4.235870e-02 1.070380e+00 1.574370e-05
21500 1.021940e+01 3.971410e-01 1.782000e+00 -1.025380e+00 1.212450e-02 1.013260e+00 1.600250e-05
21600 1.393740e+01 5.326380e-01 1.755050e+00 -1.022290e+00 -7.657870e-02 1.098870e+00 1.402480e-05
21700 8.703210e+00 3.043230e-01 1.719470e+00 -1.038730e+00 -4.198340e-02 1.080710e+00 1.381460e-05
21800 5.033790e+00 2.240480e-01 1.803930e+00 -9.774790e-01 -2.650420e-02 1.003980e+00 1.682070e-05
21900 9.631200e+00 3.541620e-01 2.039810e+00 -9.182980e-01 -8.581140e-02 1.004110e+00 2.698280e-05
22000 7.463790e+00 3.056010e-01 1.682290e+00 -1.047590e+00 -3.530390e-03 1.051120e+00 1.234170e-05
22100 1.189000e+01 3.915480e-01 2.035350e+00 -1.018590e+00 5.549350e-02 9.630970e-01 2.741920e-05
22200 1.540140e+01 4.140110e-01 1.910610e+00 -9.676240e-01 9.260140e-04 9.666980e-01 2.157670e-05
22300 7.676680e+00 3.283620e-01 1.783630e+00 -1.032750e+00 -3.970590e-02 1.072460e+00 1.580800e-05
